molecule_chembl_id,IC50,Units,SmilesValue,standard type,standard relation,document chembl id,assay description,assay type,activity id,pIC50
CHEMBL5429732,26.6,nM,O=C(O)[C@@H]1CCCCN1Cc1cnc2c(N3CCc4c(-c5ccccc5)cccc43)ncnc2c1,IC50,=,CHEMBL5321280,Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction incubated for 105 mins by HTRF assay,B,25469911,7.575118363
CHEMBL5429887,6,nM,Cc1cc(CN2CCCCC2C(=O)O)ccc1OCc1cccc(-c2ccccc2)c1C,IC50,=,CHEMBL5335834,Inhibition of Ig-tagged PD-1 (unknown origin)/His-tagged PD-L1 (unknown origin) protein-protein interaction preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 15 mins by HTRF assay,B,25522767,8.22184875
CHEMBL5429905,3200,nM,COc1c(COc2ccc(CN[C@H](CO)C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,IC50,=,CHEMBL5360625,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay,B,25625314,5.494850022
CHEMBL5430126,616400,nM,COc1c(COc2ccc(CN[C@@H](CO)C(=O)O)c(OCc3cncc(C#N)c3)c2)cccc1-c1ccccc1F,IC50,=,CHEMBL5360625,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay,B,25625324,3.21013737
CHEMBL5430420,5500,nM,COc1c(COc2ccc(CNCC(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,IC50,=,CHEMBL5360625,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay,B,25625309,5.259637311
CHEMBL5430522,56.58,nM,Cc1c(COc2cc(OCc3ccc(OC(F)(F)F)nc3)c(N3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccccc1,IC50,=,CHEMBL5385973,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 1 hr by HTRF assay,B,25719089,7.247337057
CHEMBL5430937,2400,nM,COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1F,IC50,=,CHEMBL5360625,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay,B,25625295,5.619788758
CHEMBL5430973,9.2,nM,CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc1OCc1ccnc(C#N)c1,IC50,=,CHEMBL5335834,Inhibition of PD-1 binding to human PD-L1 by HTRF assay,B,25522835,8.036212173
CHEMBL5431047,18300,nM,COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccc(C)c3)c2)cccc1-c1ccccc1,IC50,=,CHEMBL5360625,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay,B,25625303,4.73754891
CHEMBL5431133,1090,nM,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn([C@@H]2O[C@@H]3CO[C@@H](c4ccccc4)O[C@H]3[C@H](O)[C@H]2O)nn1,IC50,=,CHEMBL5338801,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25538931,5.962573502
CHEMBL5431228,8.1,nM,O=C(O)[C@@H]1CCCN1Cc1cnc2c(N3CCc4c(-c5ccccc5)cccc43)ncnc2c1,IC50,=,CHEMBL5321280,Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction incubated for 105 mins by HTRF assay,B,25469907,8.091514981
CHEMBL5431236,48.5,nM,CCNCc1cc(Cl)c(OCc2cccc(-c3cccc4c(Oc5cc(OCc6cccc(C#N)c6)c(CNCC)cc5Cl)ncnc34)c2C)cc1OCc1cccc(C#N)c1,IC50,=,CHEMBL5335863,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 60 min by HTRF assay,B,25524814,7.314258261
CHEMBL5431528,110,nM,CC(=O)NCCNCc1ccc(OCc2cccc(-c3ccccc3)c2C)nc1,IC50,=,CHEMBL5335834,Inhibition of Ig-tagged PD-1 (unknown origin)/His-tagged PD-L1 (unknown origin) protein-protein interaction preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 15 mins by HTRF assay,B,25522770,6.958607315
CHEMBL5431629,3600,nM,COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1Cl,IC50,=,CHEMBL5360625,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay,B,25625298,5.443697499
CHEMBL5431974,18,nM,Cc1c(/C=C/c2ccc(CNC(C)(CO)C(=O)O)cc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,IC50,=,CHEMBL5385973,Inhibition of human PD-1/PD-L1 interaction incubated for 24 hrs by HTRF assay,B,25719098,7.744727495
CHEMBL5432019,16000,nM,COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccc2ccccc2c1,IC50,=,CHEMBL5360625,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 1 hr by HTRF assay,B,25625299,4.795880017
CHEMBL5432206,321,nM,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn([C@@H]2OC[C@H](O)[C@@H](O)[C@H]2O)nn1,IC50,=,CHEMBL5338801,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25538932,6.493494968
CHEMBL5432243,12.03,nM,COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCC(C(=O)NN(C)C)C1,IC50,=,CHEMBL5329225,Inhibition of human PD-1/PDL1 interaction incubated for 1 hr by HTRF assay,B,25497982,7.919734373
CHEMBL5432440,4,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCC(NC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)CC3)cc2Cl)cccc1-c1ccccc1,IC50,=,CHEMBL5346977,Inhibition of GST-tagged PD-1 (unknown origin)/His-tagged PD-L1 (unknown origin) interaction by HTRF binding assay relative to control,B,25573171,8.397940009
CHEMBL5432909,4.9,nM,Cc1c(COc2cc(OCc3ccnc(C#N)c3)c(CN3CCCC[C@H]3C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,IC50,=,CHEMBL5335834,Inhibition of PD-1 binding to human PD-L1 by HTRF assay,B,25522837,8.30980392
CHEMBL5432939,8.1,nM,O=C(O)[C@H]1CCN(Cc2cnc3c(N4CCc5c(-c6ccccc6)cccc54)ncnc3c2)C1,IC50,=,CHEMBL5321280,Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction incubated for 105 mins by HTRF assay,B,25469910,8.091514981
CHEMBL5433602,1130,nM,Cc1c(/C=C/n2nnnc2CN2CCCOC2)cccc1-c1ccc2c(c1)OCCO2,IC50,=,CHEMBL5385964,Antagonist activity at human PD-1/PD-L1 interaction measured after 1 hr by HTRF assay,B,25717762,5.946921557
CHEMBL5433684,6,nM,COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCC(C(=O)NC(CO)CO)C1,IC50,=,CHEMBL5329225,Inhibition of human PD-1/PDL1 interaction incubated for 1 hr by HTRF assay,B,25497998,8.22184875
CHEMBL5433995,1.1,nM,COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCC(C(=O)O)C1,IC50,=,CHEMBL5329225,Inhibition of human PD-1/PDL1 interaction incubated for 1 hr by HTRF assay,B,25497979,8.958607315
CHEMBL5434059,147.3,nM,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)nn1,IC50,=,CHEMBL5338801,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25538922,6.831797253
CHEMBL5434370,15.8,nM,O=C(O)[C@@H]1CCCN1Cc1cnc2c(N3CCc4c(-c5ccc6c(c5)OCCO6)cccc43)ncnc2c1,IC50,=,CHEMBL5321280,Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction incubated for 105 mins by HTRF assay,B,25469921,7.801342913
CHEMBL5434403,105.18,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNC3CCC3)cc2Cl)cccc1-c1cccc2c(Oc3cc(OCc4cccc(C#N)c4)c(CNC4CCC4)cc3Cl)ncnc12,IC50,=,CHEMBL5335863,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 60 min by HTRF assay,B,25524817,6.978066834
CHEMBL5434956,30.17,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNC(C)(CO)CO)cc2Cl)cccc1-c1cccc2c(Oc3cc(OCc4cccc(C#N)c4)c(CNC(C)(CO)CO)cc3Cl)ncnc12,IC50,=,CHEMBL5335863,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 60 min by HTRF assay,B,25524807,7.52042469
CHEMBL5434970,31.7,nM,OCCNCc1cnc2c(N3CCc4c(-c5ccccc5)cccc43)nccc2c1,IC50,=,CHEMBL5321280,Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction incubated for 105 mins by HTRF assay,B,25469897,7.498940738
CHEMBL5435514,126.2,nM,CC(=O)NCCNCc1ccc2c(N3CCc4c(-c5ccccc5)cccc43)ncnc2c1,IC50,=,CHEMBL5321280,Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction incubated for 105 mins by HTRF assay,B,25469892,6.898940645
CHEMBL5435574,3.4,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCN(C(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)CC3)cc2Cl)cccc1-c1ccccc1,IC50,=,CHEMBL5346977,Inhibition of GST-tagged PD-1 (unknown origin)/His-tagged PD-L1 (unknown origin) interaction by HTRF binding assay relative to control,B,25573170,8.468521083
CHEMBL5435961,6,nM,COc1cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OC)c1CNCCNC(C)=O,IC50,=,CHEMBL5335834,Inhibition of Ig-tagged PD-1 (unknown origin)/His-tagged PD-L1 (unknown origin) protein-protein interaction preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 15 mins by HTRF assay,B,25522764,8.22184875
CHEMBL5436276,0.94,nM,COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCC(C(=O)NO)C1,IC50,=,CHEMBL5329225,Inhibition of human PD-1/PDL1 interaction incubated for 1 hr by HTRF assay,B,25497980,9.026872146
CHEMBL5436405,19.26,nM,COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCC(C(=O)NC(CO)(CO)CO)C1,IC50,=,CHEMBL5329225,Inhibition of human PD-1/PDL1 interaction incubated for 1 hr by HTRF assay,B,25497999,7.715343717
CHEMBL5436487,51.49,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNC(C)C)cc2Cl)cccc1-c1cccc2c(Oc3cc(OCc4cccc(C#N)c4)c(CNC(C)C)cc3Cl)ncnc12,IC50,=,CHEMBL5335863,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 60 min by HTRF assay,B,25524815,7.288277108
CHEMBL5436514,6.2,nM,Cc1c(COc2cc(OCc3ccnc(C#N)c3)c(CN(C)[C@H](CO)C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,IC50,=,CHEMBL5335834,Inhibition of PD-1 binding to human PD-L1 by HTRF assay,B,25522847,8.207608311
CHEMBL5436798,611.9,nM,COc1ccc(CNCc2cn([C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,IC50,=,CHEMBL5338801,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25538947,6.213319547
CHEMBL5436822,6,nM,Cc1c(COc2cc(OCc3ccnc(C#N)c3)c(CN[C@H](CO)C(=O)O)cc2Cl)cccc1-n1cccc1,IC50,=,CHEMBL5335834,Inhibition of PD-1 binding to human PD-L1 by HTRF assay,B,25522844,8.22184875
CHEMBL5437019,110,nM,COc1cc(OCc2cccc(-c3ccc4c(c3)OCO4)c2C)cc(OC)c1CNCCNC(C)=O,IC50,=,CHEMBL5335834,Inhibition of Ig-tagged PD-1 (unknown origin)/His-tagged PD-L1 (unknown origin) protein-protein interaction preincubated with PD-L1 for 15 mins followed by PD-1 addition measured after 15 mins by HTRF assay,B,25522763,6.958607315
CHEMBL5437145,33.86,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNC[C@H](O)CO)cc2Cl)cccc1-c1cccc2c(Oc3cc(OCc4cccc(C#N)c4)c(CNC[C@H](O)CO)cc3Cl)ncnc12,IC50,=,CHEMBL5335863,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 60 min by HTRF assay,B,25524809,7.470313046
CHEMBL5437158,8.6,nM,O=C(O)[C@@H]1CCN(Cc2cnc3c(N4CCc5c(-c6ccccc6)cccc54)ncnc3c2)C1,IC50,=,CHEMBL5321280,Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction incubated for 105 mins by HTRF assay,B,25469909,8.065501549
CHEMBL5437262,17.4,nM,O[C@H]1CCN(Cc2cnc3c(N4CCc5c(-c6ccccc6)cccc54)ncnc3c2)C1,IC50,=,CHEMBL5321280,Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction incubated for 105 mins by HTRF assay,B,25469904,7.759450752
CHEMBL5438026,63.6,nM,Cc1c(OCc2nnc(SCc3cccc(CN4CC[C@@H](O)C4)c3)o2)cccc1-c1ccccc1,IC50,=,CHEMBL5365462,Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction by HTRF assay,B,25638429,7.196542884
CHEMBL5438626,353.3,nM,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn([C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)nn1,IC50,=,CHEMBL5338801,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25538925,6.451856363
CHEMBL5439087,4.97,nM,N#Cc1c(-c2ccc(F)cc2)csc1OCc1ccc(CN)cc1,IC50,=,CHEMBL5331144,Inhibition of human PD-1/PD-L1 interaction assessed as induction of PD-L1 dimerization incubated for 2 hrs by HTRF analysis,B,25514296,8.303643611
CHEMBL5439310,19,nM,COCCNCc1cc(Cl)c(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc1OCc1ccnc(C#N)c1,IC50,=,CHEMBL5335834,Inhibition of PD-1 binding to human PD-L1 by HTRF assay,B,25522850,7.721246399
CHEMBL5439650,25.31,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNC(CO)(CO)CO)cc2Cl)cccc1-c1cccc2c(Oc3cc(OCc4cccc(C#N)c4)c(CNC(CO)(CO)CO)cc3Cl)ncnc12,IC50,=,CHEMBL5335863,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 60 min by HTRF assay,B,25524810,7.596707855
CHEMBL5440112,1700,nM,CC(=O)NCCN(Cc1cc(Cl)c(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc1OCc1cccc(C#N)c1)C(=O)OCCF,IC50,=,CHEMBL5335834,Inhibition of PD-1 binding to human PD-L1 by HTRF assay,B,25522856,5.769551079
CHEMBL5440461,41.7,nM,Cc1c(OCc2nnc(SCc3cccc(CN4CC(C(=O)O)C4)c3)o2)cccc1-c1ccccc1,IC50,=,CHEMBL5365462,Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction by HTRF assay,B,25638435,7.379863945
CHEMBL5440634,477.18,nM,COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCCC1C(=O)NC(CO)(CO)CO,IC50,=,CHEMBL5329225,Inhibition of human PD-1/PDL1 interaction incubated for 1 hr by HTRF assay,B,25497992,6.321317767
CHEMBL5505768,2.62,nM,Cc1c(C(=O)Oc2ccc(CNC(CO)(CO)CO)c(Br)c2)cccc1-c1ccccc1,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835168,8.581698709
CHEMBL5505830,358.15,nM,COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCN(C)C,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835154,6.445935045
CHEMBL5505855,27.12,nM,COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)CO,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835160,7.566710315
CHEMBL5512501,108,nM,COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(=O)c1ccc(-c2c[nH]c(=O)[nH]c2=O)nn1,IC50,=,CHEMBL5506054,Inhibition of PD-1/PD-L1 (unknown origin) interaction by HTRF assay,B,25865466,6.966576245
CHEMBL5512521,113.23,nM,COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CN1C[C@H](O)C[C@H]1C(=O)O,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835162,6.946038493
CHEMBL5517664,262.74,nM,COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCO,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835152,6.580473804
CHEMBL5517848,17.54,nM,Cc1c(C(=O)Oc2ccc(CN[C@@H](CO)C(=O)O)cc2)cccc1-c1ccccc1,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835165,7.755970411
CHEMBL5517954,893.38,nM,COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835153,6.048963774
CHEMBL5517955,39.53,nM,Cc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)cc(OCc2cccc(C#N)c2)c1CN[C@H](CO)C(=O)O,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835179,7.403073186
CHEMBL5518088,27.31,nM,COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CN[C@@H](CO)C(=O)O,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835157,7.5636783
CHEMBL5523436,13.18,nM,Cc1c(C(=O)Oc2ccc(CNCCO)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835172,7.88008459
CHEMBL5527833,131,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNC(C)(C)C(=O)N3CCN(c4ccc(-c5c[nH]c(=O)[nH]c5=O)nn4)CC3)cc2Cl)cccc1-c1ccccc1,IC50,=,CHEMBL5506054,Inhibition of PD-1/PD-L1 (unknown origin) interaction by HTRF assay,B,25865450,6.882728704
CHEMBL5527862,1.21,nM,Cc1c(C(=O)Oc2ccc(CN3C[C@H](O)C[C@H]3C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835173,8.91721463
CHEMBL5527933,505.89,nM,CC(=O)NCCNCc1ccc(OC(=O)c2cccc(-c3ccccc3)c2C)cc1OCc1cccc(C#N)c1,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835171,6.295943905
CHEMBL5527981,78.6,nM,COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CN1CCC(O)CC1,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835156,7.104577454
CHEMBL5532011,78.3,nM,CCN(CC)CCCOc1cccc(-c2cccc(COc3cc(OCc4ccc5nonc5c4)c(CN[C@H](CO)C(=O)O)cc3Cl)c2Cl)c1,IC50,=,CHEMBL5518218,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 15 min by HTRF assay,B,25897418,7.106238238
CHEMBL5532018,271.34,nM,Cc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)cc(OCc2cccc(C#N)c2)c1CNCCO,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835176,6.566486179
CHEMBL5532039,6,nM,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCN(c4ccc(-c5c[nH]c(=O)[nH]c5=O)nn4)CC3)cc2Cl)cccc1-c1ccccc1,IC50,=,CHEMBL5506054,Inhibition of PD-1/PD-L1 (unknown origin) interaction by HTRF assay,B,25865452,8.22184875
CHEMBL5532067,64.33,nM,Cc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)cc(OCc2cccc(C#N)c2)c1CN[C@@H](CO)C(=O)O,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835180,7.191586449
CHEMBL5532170,24.02,nM,Cc1c(C(=O)Oc2ccc(CN[C@H](CO)C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835174,7.619426997
CHEMBL5532575,2.02,nM,O=C(O)[C@@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(OCCCN4CCC(O)CC4)c3)c2Cl)cc1OCc1ccc2nonc2c1,IC50,=,CHEMBL5518218,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 15 min by HTRF assay,B,25897425,8.694648631
CHEMBL5542281,1.98,nM,Cc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)(CO)CO,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835169,8.70333481
CHEMBL5542643,0.27,nM,CCCC[C@H]1C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CN)C(=O)N[C@@H](CC(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCN)C(=O)N[C@@H](Cc2cn(CC(=O)O)c3ccccc23)C(=O)N1C,IC50,=,CHEMBL5537202,Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction expressed in HEK293 cells by HTRF method,B,25968078,9.568636236
CHEMBL5548822,133.17,nM,Cc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)cc(OCc2cccc(C#N)c2)c1CNC(CO)(CO)CO,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835178,6.8755936
CHEMBL5549774,8.8,nM,O=C(O)C1CCN(CCCCOc2cccc(-c3cccc(COc4cc(OCc5ccc6nonc6c5)c(CN[C@H](CO)C(=O)O)cc4Cl)c3Cl)c2)CC1,IC50,=,CHEMBL5518218,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 15 min by HTRF assay,B,25897435,8.055517328
CHEMBL5549836,23.8,nM,O=C(O)[C@@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(OCCCNCCN4CCCCC4)c3)c2Cl)cc1OCc1ccc2nonc2c1,IC50,=,CHEMBL5518218,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 15 min by HTRF assay,B,25897427,7.623423043
CHEMBL5550000,8.2,nM,O=C(O)[C@@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(OCCCCN(CCO)CCO)c3)c2Cl)cc1OCc1ccc2nonc2c1,IC50,=,CHEMBL5518218,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 15 min by HTRF assay,B,25897420,8.086186148
CHEMBL5555050,2.25,nM,Cc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CN[C@@H](CO)C(=O)O,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835170,8.647817482
CHEMBL5555127,55.1,nM,Cc1c(C(=O)Oc2ccc(CN[C@H](CO)C(=O)O)cc2)cccc1-c1ccccc1,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835167,7.258848401
CHEMBL5555222,6.1,nM,O=C(O)[C@@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(OCCCNCCO)c3)c2Cl)cc1OCc1ccc2nonc2c1,IC50,=,CHEMBL5518218,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 15 min by HTRF assay,B,25897426,8.214670165
CHEMBL5555650,72.42,nM,COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)(CO)CO,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835159,7.14014148
CHEMBL5555775,25.56,nM,Cc1c(C(=O)Oc2ccc(CNC(CO)(CO)CO)cc2)cccc1-c1ccccc1,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835166,7.592439151
CHEMBL5555899,3.3,nM,O=C(O)[C@@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(OCCCCN4CCC(O)CC4)c3)c2Cl)cc1OCc1ccc2nonc2c1,IC50,=,CHEMBL5518218,Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 15 min by HTRF assay,B,25897432,8.48148606
CHEMBL5557114,227.56,nM,COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC(O)CO,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835164,6.642904075
CHEMBL5557259,108.7,nM,Cc1c(C(=O)Oc2ccc(CNC(CO)(CO)CO)c(OCc3cccc(C#N)c3)c2C)cccc1-c1ccccc1,IC50,=,CHEMBL5500367,Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay,B,25835183,6.963770456
CHEMBL5557264,15.73,nM,O=C(O)CN1CCc2nc(OCc3cccc(-c4ccccc4F)c3Cl)ccc2C1,IC50,=,CHEMBL5528058,Inhibition of human PD-1/PD-L1 interaction by HTRF analysis,B,25929627,7.803271277
